image,taxonomy,tp_px,fp_px,fn_px,iou,dice_f1,precision,recall,split
GPAB3676_jpg.rf.cf29c1b5e8ed14be8d55b94129a9427f.jpg,lcc,210088,92039,392461,0.30246419460169194,0.46444915085621813,0.6953632081872855,0.34866541974179693,train
GPAB3709_jpg.rf.a45e2057dad709053cf0cfe214794ee1.jpg,lcc,337758,198067,184770,0.46872098751726005,0.638270973862218,0.6303513273923389,0.6463921550615469,train
GPAB3732_jpg.rf.17cb4bb5e9fdf6d4fc4f7156adfc86f8.jpg,lcc,174198,81086,319191,0.30322990556595153,0.4653513616759253,0.6823694395261748,0.3530642150514097,train
GPAB4073_jpg.rf.6886e5e5c27978f16dcfe556ec6fc71c.jpg,lcc,278679,171073,85915,0.5202467204438579,0.6844240654463828,0.6196281506252335,0.7643543228906674,train
GPAB4076_jpg.rf.c94e7dec6537b171e7a7ec59e4ff64dd.jpg,lcc,333952,79678,48126,0.7232217881305278,0.8393832913581364,0.807368904576554,0.8740414260962421,train
GPAB4077_jpg.rf.c9ad90251943ebe0b020904f23bbbbbd.jpg,lcc,188733,160276,45717,0.47813673282226155,0.6469452009481386,0.5407682896429605,0.8050031989763275,train
GPAB4093_jpg.rf.24dd5cf3a470f49ab60fa436ea11fdfa.jpg,lcc,367263,127085,37174,0.6909648142503979,0.817243278425875,0.7429240130434431,0.9080845718863506,train
GPAB4096_jpg.rf.39c6815800f20b8678d0f61c3e1d2ad6.jpg,lcc,313840,90834,60558,0.6745881624651786,0.8056764971658589,0.7755378403356776,0.8382523410915657,train
GPAB4102_jpg.rf.f6eb7ddcb156cec380829d721e732203.jpg,lcc,186680,95787,193299,0.39237776554020254,0.5636082035365901,0.6608913607607261,0.4912903081486082,train
GPAB4356_jpg.rf.a4c2fab051c83d8f922555d153eea266.jpg,lcc,490468,152875,240132,0.5551577577181018,0.7139568380929923,0.7623740368668036,0.6713222009307419,train
GPAB4410_jpg.rf.9548ace7ba62af809617e4b4a701449f.jpg,lcc,466492,92935,62289,0.7503297325466933,0.8573581521179774,0.8338746610370968,0.8822026510029672,train
GPAB4414_jpg.rf.41fc0520b81a5365ed2cebcb322ec768.jpg,lcc,498181,171561,27917,0.7140752143955714,0.8331900588707519,0.7438401653173908,0.9469357420100437,train
GPAB4429_jpg.rf.9c5778f2144405c14429452fd5c16a8c.jpg,lcc,315113,109179,25511,0.7005577997478897,0.823915305732917,0.74267956973028,0.9251051012259852,train
GPAB4446_jpg.rf.d76aab185399ee99678d32ea3165905d.jpg,lcc,147402,189974,6068,0.42918787342332376,0.6006038553843772,0.4369071896044769,0.96046132794683,train
GPAB4448_jpg.rf.ee36154d05bad5ec4095003019f0d7da.jpg,lcc,453066,168200,153912,0.5844670514385083,0.7377459201917534,0.7292625059153406,0.7464290303767188,train
GPAB4451_jpg.rf.411bce69ce7f9a897fa647a01fb3860d.jpg,lcc,189397,100499,188054,0.39626948425567526,0.5676117522068729,0.6533274001710958,0.5017790388686214,train
GPAB4454_jpg.rf.5c968bee42f968821b240683bc03bef8.jpg,lcc,236394,48996,8155,0.8053075337682468,0.892155512238201,0.828319142226427,0.9666528998278464,train
GPAB4456_jpg.rf.4095bf134e113d9e917e6244502d5524.jpg,lcc,113574,98338,60658,0.416678284477382,0.5882468716333803,0.5359488844425988,0.6518549979337894,train
GPAB4457_jpg.rf.1312e0f6c664f6ad040e3d483a8fbc3f.jpg,lcc,200167,163785,30710,0.5071858957791731,0.6730236757118432,0.5499818657405372,0.8669854511276567,train
GPAB4462_jpg.rf.01068273795b1b0956583030599c0dee.jpg,lcc,383043,57367,182745,0.6146833452351341,0.761367047042431,0.8697418314752162,0.6770079959278034,train
GPAB4479_jpg.rf.e9535a9e7200ff32640d39823eb08211.jpg,lcc,35334,19882,435811,0.07195938308891364,0.13425766726638183,0.6399232106635758,0.07499602033344299,train
GPAB4488_jpg.rf.94af4e778abfecc91782b790f52d8f89.jpg,lcc,266881,95340,4109,0.7285261922310485,0.8429449267305843,0.7367905229128073,0.9848370788589985,train
GPAB4491_jpg.rf.12a0aec71fbb0323e170546f88ad9e24.jpg,lcc,64842,75692,240190,0.170312352255177,0.29105452390891584,0.4613972419485676,0.2125744184216738,train
GPAB4494_jpg.rf.c523c5a95299bacfd030f227431c02c8.jpg,lcc,81139,101065,5971,0.43118905274345687,0.6025605798436027,0.44531953195319535,0.9314544828377913,train
GPAB4498_jpg.rf.b6877a7fc44b00cec0c46af5dbae2b1a.jpg,lcc,72461,118710,18305,0.34591552254196184,0.5140226362627112,0.37903761553792154,0.7983275675913889,train
GPAB4507_jpg.rf.8e55a9561d7c6ba559c55fd404f96b5c.jpg,lcc,165364,127196,5887,0.5540816292340014,0.7130663136493097,0.5652310637134264,0.9656235584025786,train
GPAB4525_jpg.rf.6ac0c98a728c8be78057fee83f71b76c.jpg,lcc,313917,122324,6712,0.7086914413041564,0.8295136549209243,0.7195953612796596,0.9790661481026357,train
GPAB4526_jpg.rf.acbd0ab7d910680595cd55a037d26f3e.jpg,lcc,171143,158494,46222,0.4553383050558853,0.6257490831843394,0.5191862563971884,0.7873530697214363,train
GPAB4528_jpg.rf.5de0daa0ed0222a80389722c2d9b9b6d.jpg,lcc,134350,190179,30404,0.37852214361583736,0.5491709297073473,0.4139845745680663,0.8154581982835014,train
GPAB4529_jpg.rf.d3f81e072c8902d00583b47350aa6ec8.jpg,lcc,95547,131725,11896,0.3994974244046026,0.5709155550244238,0.42040814530606496,0.8892808279739024,train
GPAB4531_jpg.rf.822f10de5d5f23d8920ae0c54a335239.jpg,lcc,899918,36038,18712,0.9426502197622629,0.9704785865956068,0.9614960532332717,0.9796305367775927,train
GPAB4534_jpg.rf.c9971bd4981c506c5892842e85189683.jpg,lcc,228648,132741,11642,0.6129463771107495,0.7600331738352177,0.6326921959439828,0.95155021016272,train
GPAB4535_jpg.rf.d00094f083e5ab28a3b18bd3a5f5e579.jpg,lcc,55430,78393,226674,0.1537599480716899,0.26653715676068157,0.4142038364107814,0.19648782009471685,train
GPAB4536_jpg.rf.626fb5f38e0392a40c4fd81e1b51fa7a.jpg,lcc,488328,74066,46441,0.8020695262263174,0.8901649071286581,0.8683022934099581,0.9131568957811691,train
GPAB4546_jpg.rf.8b2ed08293556ec68404056ddae731eb.jpg,lcc,226968,151106,57955,0.5205341846528556,0.6846727813248024,0.6003269201267477,0.7965941675470215,train
GPAB4553_jpg.rf.943f4941aea2cefec255237b0d6361d3.jpg,lcc,147018,204219,26930,0.3887647520804301,0.5598712834524977,0.41857207526541906,0.8451836180927633,train
GPAB4554_jpg.rf.6b291c5aaa77f010267e5d2c4688d0c7.jpg,lcc,164230,185681,7044,0.4600860052387556,0.6302176770244731,0.4693479198996316,0.958872917080234,train
GPAB4555_jpg.rf.e9611418c52e38b5feea68c1d6d92b5d.jpg,lcc,145198,48094,3282,0.7386429537985695,0.8496775628196576,0.751184736047017,0.9778960129310345,train
GPAB4561_jpg.rf.36a5e769967fb55febee4557b2741043.jpg,lcc,146433,35302,49292,0.6338350062979652,0.7758861866158003,0.8057501306847883,0.7481568527270405,train
GPAB4579_jpg.rf.a48ec6435f51ef0c7d07347a796e51af.jpg,lcc,1034531,4183,1519,0.994518535751125,0.9972517356190873,0.9959729049574763,0.9985338545436996,train
GPAB4580_jpg.rf.0496ca1e8738a9c36fad566623244f47.jpg,lcc,274395,134357,102022,0.5372141103501744,0.6989450678771068,0.6712994676478647,0.7289654824303897,train
GPAB4582_jpg.rf.00e1bc8aa55f6785af673809468f4781.jpg,lcc,125997,138824,17291,0.4466204911524501,0.617467392289805,0.47578175446811244,0.8793269499190441,train
GPAB4583_jpg.rf.d0f6ee6e27b8aac8b47085b723d6e97c.jpg,lcc,124717,96775,48494,0.46193876719533605,0.6319536461592641,0.5630767702670977,0.7200293283913839,train
GPAB4584_jpg.rf.5e0c84dd7c16e04e3c9c949fcb14098e.jpg,lcc,433426,12349,25731,0.9192375070518721,0.9579194900832327,0.9722976838090965,0.943960344718691,train
GPAB4585_jpg.rf.db7c05489c86feb0202db4c7dd4a8d2f.jpg,lcc,233212,88315,19894,0.6830628461635342,0.8116902440340182,0.7253263334027935,0.9214005199402622,train
GPAB4591_jpg.rf.5ac7ba27479417886e5a0d0c916ff54a.jpg,lcc,564694,42914,4205,0.9229846374627542,0.9599500895447286,0.9293722268304565,0.9926085298093335,train
GPAB4600_jpg.rf.7e83c163f416736020b735d0bfeee1b3.jpg,lcc,264691,45154,14474,0.8161439816970328,0.8987657255394645,0.8542690700188804,0.948152526283739,train
GPAB4602_jpg.rf.7bef0784627890ce0bfb4278c99e4f5f.jpg,lcc,300453,26365,12450,0.8855919214308452,0.9393251120410304,0.9193281887778519,0.960211311492699,train
GPAB4619_jpg.rf.e6b9dac7f6f65d310b5114459475f4be.jpg,lcc,82208,208390,16731,0.2674918409912504,0.4220805725771878,0.28289251818663586,0.8308958044855921,train
GPAB4627_jpg.rf.2fb7bd47296ae69f79ff5f44a291d51e.jpg,lcc,57745,77082,4665,0.4139663923379118,0.585539224384877,0.4282895859138007,0.9252523634033007,train
GPAB4628_jpg.rf.8640cf52804df4fb7657188b9a2a88b1.jpg,lcc,44859,48994,239722,0.13447950236078843,0.23707700682285418,0.4779708693382204,0.15763174632178537,train
GPAB4630_jpg.rf.fca28b4034a377b0c3e818f7d4f5dc9a.jpg,lcc,167266,65436,59665,0.57210971142434,0.7278241553587319,0.7187991508452871,0.737078671490453,train
GPAB4642_jpg.rf.1bba5d5da6ee6019ae8e15d12fe59034.jpg,lcc,222446,145902,14567,0.5809278821670606,0.7349201550810178,0.6039017450888834,0.9385392362444254,train
GPAB4645_jpg.rf.762770d4b7be019fe6b898a15242bf8d.jpg,lcc,400667,61535,84903,0.7323402271958764,0.8454923758034633,0.8668655695994392,0.8251477644829788,train
GPAB4651_jpg.rf.7dd43fb9145f7d8fe7e26714948f9c92.jpg,lcc,160062,97574,30305,0.5558847124931844,0.7145577150153012,0.621271871943362,0.8408074928953022,train
GPAB4652_jpg.rf.c570831734f216ba9352a3381cbcaa47.jpg,lcc,186600,39201,41405,0.6983376121793672,0.82237784427707,0.8263913800204605,0.8184031051950615,train
GPAB4656_jpg.rf.b71458af3c7814bcf5bbb13b2e7898b2.jpg,lcc,173109,111846,6161,0.5946392503332005,0.7457978351015133,0.6074959204084855,0.9656328443130474,train
GPAB4658_jpg.rf.ded39fa01a4d8cd6a33f7b760137487d.jpg,lcc,178589,130107,17256,0.5478996907520126,0.707926610523228,0.5785270946173582,0.9118895044550538,train
GPAB4697_jpg.rf.292fd9e107fea3d55c9bfd096212d60c.jpg,lcc,341971,217100,19542,0.5910185218790452,0.7429436097086197,0.6116772288314006,0.9459438526415371,train
GPAB4698_jpg.rf.25243bc4c2c864ddaa33e789c26e180e.jpg,lcc,364715,87941,201296,0.5577091284987278,0.7160632473615028,0.8057222261496589,0.6443602686166877,train
GPAB4699_jpg.rf.0d6e76c517269db09ec4782f5dacd29b.jpg,lcc,266837,147401,37382,0.59084407245029,0.7428057629057828,0.6441635002100242,0.8771214158221544,train
GPAB4700_jpg.rf.d8e12fbb64685ee6cd74a619a0073d75.jpg,lcc,14539,68242,579,0.17441218809980807,0.2970203985740406,0.17563208948913397,0.9617012832385237,train
GPAB4702_jpg.rf.3378d632b7a7c15b5ace4e81185da950.jpg,lcc,218054,172521,162106,0.39453862173658943,0.5658339117855035,0.5582897010817385,0.5735848063973064,train
GPAB4703_jpg.rf.56c9b72e12b4eb872342433fc2f49833.jpg,lcc,400290,201700,205614,0.4956513340696678,0.6627899467999675,0.6649446004086447,0.6606492117563179,train
GPAB4704_jpg.rf.11f2a8e934d7dd311afb0f66af02c859.jpg,lcc,412446,183653,56713,0.6317990478116211,0.7743588877060769,0.6919085588132172,0.8791177404675175,train
GPAB4705_jpg.rf.b5c44f0c2c4fd0f3946874519ffa0715.jpg,lcc,279117,71743,2912,0.7889742546046606,0.8820409266079834,0.7955224305990993,0.9896748206744697,train
GPAB4706_jpg.rf.db3d09671ba54781fdfb79212c4a7024.jpg,lcc,19380,84218,1784,0.18390237421950617,0.3106715185713599,0.1870692484410896,0.9157059157059158,train
GPAB4707_jpg.rf.4f386fdf457538f6c9b6d6e80216f6bf.jpg,lcc,85966,93411,13263,0.44625207641196013,0.617115209291975,0.47924761814502415,0.8663394773705267,train
GPAB4708_jpg.rf.f81a35c268be55c24fc983549b70edb4.jpg,lcc,24122,65363,675521,0.03153177883572155,0.061135836011394856,0.26956473151924903,0.034477583567619485,train
GPAB4709_jpg.rf.55c440d6a547649c3349d6a494e9b1d9.jpg,lcc,423186,83657,17550,0.8070016190147465,0.8931941294604461,0.834944943503215,0.9601802439555652,train
GPAB4710_jpg.rf.890e10b24cc2fb0897115284e8c07d37.jpg,lcc,88359,165172,2202,0.34551270270164586,0.513577764086349,0.34851359399836707,0.9756848974724219,train
GPAB4711_jpg.rf.b6e1309af2162be1be770f3a1a6067f3.jpg,lcc,681174,49346,135849,0.7862400432148426,0.880329658045043,0.9324508569238351,0.8337268351074572,train
GPAB4712_jpg.rf.d172da199d968dc3df9ea841e06c5823.jpg,lcc,191839,125395,69628,0.49588483748726936,0.6629986815298401,0.6047239577094511,0.7337025322507238,train
GPAB4713_jpg.rf.81b91a34b07ea0531234410f109193ef.jpg,lcc,261532,91521,210337,0.46421129235520686,0.6340769187874732,0.7407726318711355,0.5542470473796753,train
GPAB4726_jpg.rf.ec6edd51400a4877a682ec239940f715.jpg,lcc,212678,63609,48205,0.6554183153976061,0.7918461567101662,0.7697720124363434,0.8152236826470104,train
GPAB4735_jpg.rf.7389747fa8cc09c069ff4b2f3556899a.jpg,lcc,17524,499807,738,0.033825610102129255,0.06543774843958006,0.03387386412180983,0.9595882159675829,train
GPAB4737_jpg.rf.e31e343fd9087743fd45c0fb8c7956fd.jpg,lcc,137910,164247,24909,0.42165801397882996,0.5931919066790544,0.45641835204876935,0.847014169108028,train
GPAB4739_jpg.rf.6729ce5fbf63cfc65c3544bc6d0e4e4a.jpg,lcc,381917,66920,268396,0.5324866535700393,0.6949315380066415,0.8509035574161666,0.5872818166021593,train
GPAB4740_jpg.rf.391db90ac7705a61bc4d0c6e12c34bbc.jpg,lcc,446939,77837,135701,0.6766912398160724,0.8071745396490569,0.851675762611095,0.7670928875463408,train
GPAB4742_jpg.rf.3add0941dddb3e0ab5f1644d703bdc8a.jpg,lcc,878971,13056,12888,0.9713299039136273,0.9854564697519909,0.9853636717274253,0.9855492852569745,train
GPAB4743_jpg.rf.37867df2f8150edd78237e955061905e.jpg,lcc,344155,77991,53665,0.723301899283539,0.8394372449589373,0.8152511216498557,0.8651023075762908,train
GPAB4746_jpg.rf.2180e682eaa484a3fc02b94c156f25b8.jpg,lcc,294544,98970,49260,0.665224245326058,0.7989605570459422,0.7484968768582566,0.8567206896952915,train
GPAB4747_jpg.rf.1f22312dc4183f0bcb9100eab300fb07.jpg,lcc,151059,82606,102064,0.44994325780614725,0.6206356771325505,0.646476793700383,0.5967810116030546,train
GPAB4753_jpg.rf.e2d94acde6ee937917909a1591d0d659.jpg,lcc,228366,77292,10798,0.7216358672295674,0.8383141649933372,0.7471291443377893,0.9548510645414862,train
GPAB4754_jpg.rf.537af39d94461458299a14cfc3bba350.jpg,lcc,288759,174654,37182,0.5768315704311869,0.7316337156712958,0.6231137236115517,0.885924139644905,train
GPAB4756_jpg.rf.eabc4ca97f0f629b22f925f8a786d528.jpg,lcc,104467,120956,8495,0.4465966706281688,0.6174446266826248,0.463426535890304,0.9247977195871178,train
GPAB4758_jpg.rf.dc9f9d53832bbaffadad72867f306fbe.jpg,lcc,248275,167781,55732,0.5262427191874316,0.6895924384394143,0.5967345741919357,0.8166752739246136,train
GPAB4761_jpg.rf.abcedb2548500e30fd19e3a419c01bc6.jpg,lcc,145022,8910,14891,0.8590180247951997,0.924163201580398,0.9421172985474106,0.9068806163351323,train
GPAB4767_jpg.rf.7f3e0c78cd1015f30bb0eb3479b01bf2.jpg,lcc,148980,120963,52345,0.4622573598768803,0.6322517124014361,0.551894288794301,0.7399975164534955,train
GPAB4771_jpg.rf.6badf0b6546595b33a14eb844b771aa4.jpg,lcc,143968,155349,23694,0.44570618338075174,0.6165930373742716,0.4809883835532228,0.8586799632594148,train
GPAB4777_jpg.rf.6f578feb4e1dbdd7b5b447d584fb8f86.jpg,lcc,432897,123121,7019,0.7688606610222773,0.8693286904553916,0.7785665212277301,0.9840446812573309,train
GPAB4778_jpg.rf.bfed75b62b8d65486555d766d64a397f.jpg,lcc,416567,61001,131742,0.6836700530107827,0.8121188017666835,0.8722674048512463,0.7597303710134249,train
GPAB4779_jpg.rf.18bd369271c26a99d825e5e4fecce011.jpg,lcc,48632,139679,16870,0.23701999697827772,0.3832112618345002,0.25825363361672976,0.7424506121950475,train
GPAB4780_jpg.rf.8a201d1beedd40edffaaf46e84e7a05b.jpg,lcc,25508,67324,7458,0.25434240701964306,0.40553903877645114,0.2747759393312651,0.7737669113632227,train
GPAB4781_jpg.rf.b25d5c2493b85a3a5baf2eb1d7facd5d.jpg,lcc,29338,137305,1819,0.17415203428666406,0.2966430738119312,0.17605299952593267,0.9416182559296467,train
