image,taxonomy,tp_px,fp_px,fn_px,iou,dice_f1,precision,recall
GPAB3193_jpg.rf.26438fdc8ba83c1997cdc08912b8e571.jpg,lcc,459292,20654,90699,0.8048646706796695,0.8918836783220722,0.9569659920074342,0.835090028745925
GPAB3196_jpg.rf.b987e9397cd4dc6740305db480e7d1a3.jpg,lcc,48819,13990,48068,0.44029870938066507,0.6113991584009618,0.7772612205257209,0.5038756489518718
GPAB3197_jpg.rf.61ef5ee307e4fe0e326bb6dfa6132654.jpg,lcc,190654,36593,57558,0.6694194273274696,0.8019787195110409,0.8389725716951159,0.7681095192819042
GPAB3198_jpg.rf.6a4a94373c659a065374d5d3634da775.jpg,lcc,149510,26865,55360,0.6451766025848491,0.7843250403283978,0.8476824946846209,0.7297798603992776
GPAB3199_jpg.rf.12b7ef0103aaee8e8ecbbd351b47aecd.jpg,lcc,148897,20089,194386,0.4097646488997501,0.5813234843412348,0.881120329494751,0.4337441702618539
GPAB3200_jpg.rf.195175530cb552d58d2e1d0d144f0c0f.jpg,lcc,219795,25132,204721,0.48881569583318507,0.6566503794945947,0.897389834522123,0.5177543367034458
GPAB3201_jpg.rf.64c5d806908d0ba5fcd43bc8fbac2fe3.jpg,lcc,271958,60734,111245,0.612604941692177,0.7597706367553901,0.8174467675808255,0.7096969491366195
GPAB3202_jpg.rf.26fcceb9e7688f7eb1ddf902d85cb3e8.jpg,lcc,77467,36850,85706,0.3872904615969164,0.5583408411113914,0.6776507431090739,0.4747537889234126
GPAB3203_jpg.rf.f3c3a83f132b77b020cd73afb748d82e.jpg,lcc,67215,132854,112355,0.21514032212634113,0.35409955246958297,0.33595909411253116,0.37431085370607564
GPAB3204_jpg.rf.4d64e7738074531250627689a92bb0d3.jpg,lcc,39331,53251,63085,0.25266112920529077,0.4033990092206074,0.4248233997969368,0.38403179190751446
GPAB3205_jpg.rf.8246c4bca81e9d44ca242b4c3e16fa1b.jpg,lcc,533741,502677,1721,0.5141325005611002,0.6791116370206377,0.5149862314240008,0.99678595306483
GPAB3206_jpg.rf.4e643a6937100e965b0d605f248af3bf.jpg,lcc,417232,621527,927,0.40130577886015584,0.5727597572409703,0.40166390856781986,0.9977831399061122
GPAB3207_jpg.rf.59b13473fdee7f43b0c8751b7481a7a2.jpg,lcc,955294,82726,266,0.9200682663543571,0.958370368884118,0.9203040403845784,0.9997216292017247
