image,taxonomy,tp_px,fp_px,fn_px,iou,dice_f1,precision,recall
GPAB3280_jpg.rf.9dcf0019e869d86acfed8f793c0121c8.jpg,lcc,297916,23732,379947,0.4246267433490832,0.5961235043936485,0.9262174799781128,0.4394929358882252
GPAB3281_jpg.rf.55f02dc1fe6c46a6329e2a014ae50f24.jpg,lcc,356117,61433,420826,0.4247700315848736,0.5962646913795225,0.8528727098551072,0.4583566619430254
GPAB3288_jpg.rf.7a58e4d38c7055a146449a1c5f7d18bb.jpg,lcc,47008,2927,633222,0.0688099514460072,0.128759937822273,0.9413837989386202,0.0691060376637313
GPAB3405_jpg.rf.0a744a0303d7a1212bd37f5aef217427.jpg,lcc,297002,12036,57325,0.8106768423667237,0.8954406699177677,0.961053333247044,0.8382144177553503
GPAB3412_jpg.rf.aabe456f2f3adad085609422103a52ae.jpg,lcc,949775,50624,16062,0.9343939413317384,0.9660844374734264,0.949396190919823,0.9833698646873128
GPAB3413_jpg.rf.d71936d8b4efe613f0112d09b364d35d.jpg,lcc,986041,50934,158,0.950737272847359,0.9747466110181328,0.9508821331276068,0.9998397889269812
GPAB3414_jpg.rf.79f5f83a7d2e3362e7ffb0a7840a4535.jpg,lcc,888570,149441,98,0.8559505793707597,0.922385098918917,0.8560313908041437,0.9998897225960652
GPAB3415_jpg.rf.90f875249c32b02ae81d4b3bce2a27ef.jpg,lcc,215955,11022,388385,0.3509397720366223,0.5195491010047912,0.9514400137458862,0.357340238938346
GPAB3481_jpg.rf.e4fc253b7043c340198c9e586f1f566a.jpg,lcc,658946,21908,196216,0.751303772788945,0.8579936667326382,0.9678227637643312,0.7705510768719845
GPAB3586_jpg.rf.c59c039c860f1f9b98ea9f314e7dca24.jpg,lcc,233169,3745,9630,0.9457500486728536,0.9721187460002126,0.9841925762090884,0.9603375631695352
GPAB3587_jpg.rf.25c7a80ed8216118dd3cb579f5aa563d.jpg,lcc,428422,16336,82729,0.8121944237488318,0.8963656582373427,0.9632699130763248,0.8381515442599153
GPAB3590_jpg.rf.a50fd703628d75dc3f8bdc270e10fd2a.jpg,lcc,219637,11917,103593,0.6553452664054877,0.7917928418988291,0.9485346830544928,0.6795068527055038
GPAB3591_jpg.rf.9e62f22fe7bdeccd173ff1e1d01228c6.jpg,lcc,215004,11929,84296,0.6908225133262004,0.8171437367097845,0.9474338240802352,0.7183561643835616
GPAB3596_jpg.rf.622852fcf571639a210332332c8070c8.jpg,lcc,471668,28588,24517,0.8988038637658569,0.9467053242490022,0.9428532591313248,0.9505889940244062
GPAB3605_jpg.rf.5ac2aa8438d68ded3aa8d984a7d541ea.jpg,lcc,518025,56164,59180,0.8178881505094187,0.899822302356969,0.9021855173122438,0.8974714356251245
GPAB3605_jpg.rf.f4da4dd3d31a95d97b751dc27409bdec.jpg,lcc,531119,40179,65149,0.834506251109676,0.9097883974010892,0.9296706797503228,0.8907387282228797
GPAB3663_jpg.rf.e62d33ea7902a680b354db04cec4a201.jpg,lcc,444271,18989,298785,0.5829983793607989,0.7365748278228922,0.959010059146052,0.5978970629400745
